sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
femenino;comercio;variedades;franciscoantoniozea;2;5;2018-11-20;3000000;microempresarial
masculino;servicio;barberia;robledo;3;7;2019-06-04;8000000;microempresarial
femenino;servicio;fabricade;manriquecentralno.2;3;3;2016-08-17;6800000;microempresarial
masculino;comercio;panaderia;lafrancia;2;2;2018-10-24;7000000;microempresarial
masculino;comercio;variedades;popular;2;1;2019-05-10;8200000;microempresarial
femenino;servicio;variedades;aranjuez;1;4;2018-02-07;4000000;microempresarial
femenino;industria;fabricade;robledo;2;7;2018-10-30;7800000;microempresarial
masculino;comercio;joyeria;santaelenacentral;1;6;2019-04-23;8281000;microempresarial
femenino;servicio;variedades;santacruz;2;2;2018-01-31;4500000;microempresarial
femenino;servicio;peluqueria;robledo;2;7;2016-08-03;6890000;microempresarial
femenino;comercio;peluqueria;13denoviembre;1;8;2016-08-10;6000000;microempresarial
masculino;comercio;comidasrapidas;belen;3;16;2019-03-18;6000000;microempresarial
masculino;industria;fabricade;miranda;2;4;2018-08-06;7800000;microempresarial
masculino;servicio;variedades;sanjavierno.1;3;13;2016-12-26;28267000;empresarialed
femenino;comercio;distribuidorade;popular;2;1;2018-07-10;6000000;microempresarial
femenino;comercio;comidasrapidas;manriquecentralno.1;3;4;2018-09-20;2000000;microempresarial
masculino;servicio;mensajeria;sanjavierno.1;2;13;2018-10-12;19000000;empresarialed
femenino;servicio;cafeeinternet;santaines;2;3;2018-05-09;2000000;microempresarial
masculino;servicio;peluqueria;villahermosa;3;8;2018-05-15;7812000;microempresarial
femenino;comercio;variedades;lopezdemesa;3;7;2016-09-12;6890000;microempresarial
masculino;servicio;lavanderia;cabecerasancristobal;3;60;2016-07-15;4000000;microempresarial
femenino;comercio;miscelanea;playondelos;2;2;2017-10-09;7370000;microempresarial
femenino;comercio;charcuteria;manriquecentralno.1;1;4;2016-11-25;5000000;microempresarial
masculino;servicio;mantenimientoen;santodomingosavio;2;1;2018-04-12;7000000;microempresarial
femenino;industria;fabricade;kennedy;2;6;2019-04-01;2200000;microempresarial
femenino;industria;fabricade;alfonsolopez;3;5;2018-02-13;7800000;microempresarial
masculino;comercio;tienda;belencito;2;13;2018-02-14;7800000;microempresarial
masculino;comercio;variedades;centroadmtivo;3;10;2018-04-09;7800000;microempresarial
masculino;comercio;tienda;olayaherrera;1;7;2016-10-26;6890000;microempresarial
femenino;industria;fabricade;villahermosa;3;8;2017-04-19;4000000;microempresarial
masculino;comercio;comidasrapidas;robledo;2;7;2017-03-28;7000000;microempresarial
masculino;comercio;mantenimientoen;robledo;1;7;2019-03-20;18000000;microempresarial
femenino;industria;fabricade;20dejulio;1;13;2016-07-19;6000000;microempresarial
masculino;servicio;barberia;florencia;3;5;2016-07-13;5000000;microempresarial
femenino;comercio;tienda;santacruz;2;2;2016-07-11;6890000;microempresarial
masculino;comercio;criaderodeanimales;robledo;3;7;2018-07-30;5000000;microempresarial
femenino;servicio;fabricade;robledo;2;7;2016-10-06;6000000;microempresarial
femenino;comercio;restaurante;robledo;2;7;2018-10-11;7200000;microempresarial
masculino;comercio;distribuidorade;florencia;3;5;2016-12-05;6890000;microempresarial
masculino;servicio;mantenimientoen;moravia;1;4;2017-02-02;7377000;microempresarial
masculino;industria;fabricade;robledo;2;7;2016-11-28;6894000;microempresarial
masculino;comercio;comidasrapidas;campovaldesno.1;2;4;2018-05-17;2000000;microempresarial
femenino;servicio;tienda;juanxxiiilaquiebra;2;13;2017-12-21;6500000;microempresarial
femenino;comercio;comidasrapidas;elchagualo;3;10;2016-11-01;6800000;microempresarial
masculino;servicio;mantenimientoen;belen;3;16;2017-01-13;4000000;microempresarial
masculino;comercio;variedades;picacho;1;6;2017-08-29;6000000;microempresarial
masculino;comercio;comidasrapidas;sucre;2;8;2018-04-27;2000000;microempresarial
femenino;industria;fabricade;altavista;3;70;2018-12-03;5000000;microempresarial
femenino;comercio;fabricade;guayabal;3;15;2016-01-28;2000000;microempresarial
femenino;comercio;tienda;picacho;1;6;2019-04-04;6000000;microempresarial
femenino;comercio;cafeteria;robledo;2;7;2016-08-01;6890000;microempresarial
femenino;comercio;variedades;cabecerasanantonio;2;80;2017-03-27;6000000;microempresarial
femenino;industria;fabricadevelas;lafloresta;3;12;2017-03-28;6000000;microempresarial
femenino;comercio;variedades;santander;2;6;2016-02-29;6000000;microempresarial
femenino;comercio;almacenderopaen;villahermosa;3;8;2018-02-05;600000;microempresarial
femenino;comercio;fabricadecolchones;cabecerasancristobal;2;60;2017-03-10;1500000;microempresarial
femenino;comercio;tienda;belen;2;16;2016-08-01;5000000;microempresarial
masculino;servicio;variedades;robledo;3;7;2017-09-18;29823000;empresarialed
femenino;comercio;tienda;barriocaicedo;2;9;2018-10-24;7000000;microempresarial
masculino;comercio;tienda;enciso;2;8;2016-11-02;6800000;microempresarial
femenino;industria;tienda;laamerica;3;12;2018-05-09;2000000;microempresarial
femenino;comercio;variedades;manriquecentralno.1;2;4;2017-08-30;4000000;microempresarial
femenino;industria;fabricade;manriqueoriental;2;3;2019-05-29;8000000;microempresarial
masculino;servicio;variedades;villahermosa;2;8;2018-04-27;7800000;microempresarial
masculino;comercio;almacenderopaen;castilla;2;5;2018-08-15;7800000;microempresarial
femenino;servicio;comidasrapidas;sandiego;1;10;2016-05-12;4000000;microempresarial
masculino;industria;fabricade;guayabal;3;15;2018-11-19;7800000;microempresarial
femenino;comercio;variedades;llanaditas;1;8;2017-09-27;2000000;microempresarial
masculino;comercio;comidasrapidas;elsalvador;3;9;2018-11-13;7800000;microempresarial
femenino;industria;fabricadealimentos;lafloresta;3;12;2017-07-24;7370000;microempresarial
femenino;industria;fabricade;robledo;1;7;2017-09-06;7300000;microempresarial
femenino;comercio;fabricade;manriqueoriental;2;3;2019-01-21;7800000;microempresarial
femenino;industria;fabricade;enciso;2;8;2016-03-18;6890000;microempresarial
masculino;agropecuaria;sembrados;cabecerasanantonio;2;80;2017-11-01;12000000;agropecuaria
femenino;comercio;servicios;manriquecentralno.1;2;4;2018-07-25;7800000;microempresarial
femenino;comercio;papeleria;robledo;2;4;2019-04-10;6000000;microempresarial
masculino;industria;fabricade;guayabal;2;15;2018-10-24;7800000;microempresarial
femenino;industria;fabricade;moravia;1;4;2017-01-25;5000000;microempresarial
masculino;industria;fabricade;20dejulio;1;13;2016-11-22;5000000;microempresarial
femenino;industria;tienda;manriquecentralno.2;1;3;2016-08-23;6000000;microempresarial
masculino;comercio;fabricadealimentos;enciso;2;8;2018-09-24;5000000;microempresarial
femenino;comercio;cafeeinternet;cabecerasancristobal;3;60;2016-10-19;2000000;microempresarial
femenino;industria;fabricade;playondelos;1;2;2016-09-14;4000000;microempresarial
femenino;comercio;comidasrapidas;castilla;3;5;2018-11-28;7800000;microempresarial
masculino;industria;carpinteria;robledo;2;7;2018-05-17;7800000;microempresarial
masculino;comercio;tienda;castilla;3;5;2018-03-22;3000000;microempresarial
masculino;servicio;mantenimientoen;robledo;2;7;2017-09-06;7000000;microempresarial
femenino;comercio;comidasrapidas;villaniza;2;2;2018-04-11;2000000;microempresarial
femenino;industria;fabricade;sanjavierno.1;3;13;2018-02-07;7800000;microempresarial
femenino;servicio;peluqueria;robledo;2;7;2018-01-30;6000000;microempresarial
femenino;comercio;fabricade;castilla;3;5;2016-11-22;6890000;microempresarial
femenino;comercio;legumbreria;santander;2;6;2018-10-22;7800000;microempresarial
femenino;comercio;almacenderopaen;manriquecentralno.1;2;4;2018-02-21;8000000;microempresarial
femenino;industria;fabricade;santodomingosavio;2;1;2016-06-15;6890000;microempresarial
femenino;servicio;fabricaderepuestos;manriquecentralno.2;2;3;2016-11-23;6000000;microempresarial
masculino;comercio;tallerdeelectronica;villaniza;2;2;2018-06-01;6000000;microempresarial
femenino;servicio;variedades;manriquecentralno.1;2;4;2017-06-22;7377000;microempresarial
femenino;comercio;tienda;robledo;1;7;2017-03-15;1500000;microempresarial
masculino;industria;panaderia;villahermosa;3;8;2016-06-10;6000000;microempresarial
femenino;comercio;peluqueria;aranjuez;2;4;2018-06-27;7800000;microempresarial
masculino;comercio;variedades;manriquecentralno.2;2;3;2016-05-05;1500000;microempresarial
masculino;comercio;variedades;florencia;3;5;2017-07-24;7370000;microempresarial
femenino;industria;fabricade;pedregal;3;6;2017-06-20;4000000;microempresarial
femenino;comercio;tienda;robledo;1;7;2018-02-02;5000000;microempresarial
masculino;industria;fabricade;manriqueoriental;2;3;2018-05-04;7812000;microempresarial
masculino;servicio;mantenimientoen;santodomingosavio;1;1;2018-09-20;7800000;microempresarial
femenino;comercio;variedades;robledo;3;7;2017-04-18;7370000;microempresarial
masculino;servicio;barberia;barriocaicedo;1;9;2018-02-01;5000000;microempresarial
femenino;comercio;almacenderopaen;elsocorro;2;13;2016-10-13;6000000;microempresarial
femenino;industria;fabricade;moravia;1;4;2018-06-12;6000000;microempresarial
femenino;comercio;variedades;carpinelo;1;1;2018-04-11;4000000;microempresarial
masculino;servicio;organizacióny;belen;2;16;2018-10-31;7500000;microempresarial
femenino;comercio;tienda;belen;2;16;2017-09-08;3000000;microempresarial
femenino;industria;fabricade;lacandelaria;3;10;2016-10-03;4100000;microempresarial
masculino;comercio;almacenderopaen;belen;3;16;2018-04-19;7812000;microempresarial
femenino;comercio;variedades;castilla;3;5;2016-09-08;5000000;microempresarial
femenino;comercio;variedades;tricentenario;3;5;2016-10-24;4000000;microempresarial
femenino;comercio;variedades;manriquecentralno.2;3;3;2018-04-18;5500000;microempresarial
masculino;industria;fabricade;picacho;1;6;2017-06-07;7300000;microempresarial
masculino;servicio;mantenimientoen;santaelenacentral;2;90;2018-12-05;7812000;microempresarial
femenino;comercio;fabricadealimentos;boyaca;3;5;2017-12-05;7300000;microempresarial
femenino;industria;fabricade;trinidad;3;15;2017-04-27;7377000;microempresarial
femenino;industria;fabricade;enciso;1;8;2016-08-09;6890000;microempresarial
masculino;comercio;tienda;cabecerasancristobal;2;60;2018-02-08;7800000;microempresarial
masculino;servicio;barberia;villaniza;2;2;2017-10-25;7300000;microempresarial
femenino;industria;fabricade;manriquecentralno.1;1;4;2019-03-29;8000000;microempresarial
masculino;comercio;cafeeinternet;carpinelo;1;1;2017-09-22;7300000;microempresarial
masculino;comercio;publicidady;belen;2;16;2017-12-04;800000;microempresarial
masculino;comercio;comidasrapidas;belen;2;16;2019-05-23;8000000;microempresarial
masculino;comercio;variedades;santodomingosavio;2;1;2017-07-14;7377000;microempresarial
masculino;comercio;cafeteria;popular;2;1;2018-06-27;4000000;microempresarial
masculino;comercio;tienda;santacruz;2;2;2017-02-14;6000000;microempresarial
femenino;servicio;peluqueria;pedregal;3;6;2017-09-08;6000000;microempresarial
femenino;comercio;variedades;enciso;2;8;2016-11-15;4000000;microempresarial
femenino;comercio;tienda;popular;1;1;2018-07-30;7800000;microempresarial
femenino;comercio;joyeria;belen;2;16;2017-09-29;7377000;microempresarial
femenino;comercio;almacenderopaen;manriqueoriental;2;3;2019-03-14;3000000;microempresarial
femenino;comercio;tiendanaturista;enciso;1;8;2018-04-05;1200000;microempresarial
femenino;comercio;miscelanea;buenosaires;2;9;2017-08-05;5000000;microempresarial
femenino;servicio;cafeeinternet;manriquecentralno.2;2;3;2016-09-14;6890000;microempresarial
femenino;comercio;tienda;moravia;2;4;2018-05-07;1000000;microempresarial
femenino;comercio;variedades;robledo;2;7;2017-09-29;7000000;microempresarial
femenino;servicio;comidasrapidas;popular;2;1;2017-02-24;7300000;microempresarial
femenino;comercio;variedades;santodomingosavio;1;1;2018-09-14;7800000;microempresarial
femenino;comercio;variedades;sanjavierno.1;2;7;2018-11-09;3000000;microempresarial
femenino;industria;fabricade;robledo;2;7;2017-05-09;7000000;microempresarial
masculino;comercio;tienda;sanjavierno.1;1;13;2017-10-25;7370000;microempresarial
femenino;servicio;ventadepollos;barriocaicedo;2;9;2017-05-11;4000000;microempresarial
masculino;industria;fabricade;popular;2;1;2017-09-27;6000000;microempresarial
femenino;comercio;peluqueria;sanbenito;3;10;2016-02-10;6800000;microempresarial
femenino;industria;fabricade;robledo;2;7;2019-06-27;8000000;microempresarial
femenino;industria;fabricade;playondelos;2;2;2019-03-13;7800000;microempresarial
femenino;servicio;peluqueria;andalucia;1;2;2018-07-16;7800000;microempresarial
femenino;comercio;tienda;belalcazar;2;5;2017-10-12;5000000;microempresarial
masculino;comercio;panaderia;villahermosa;2;8;2018-03-22;1500000;microempresarial
femenino;comercio;almacenderopaen;barriocaicedo;2;9;2018-04-17;6500000;microempresarial
masculino;servicio;comidasrapidas;lapradera;2;13;2016-09-26;6000000;microempresarial
femenino;comercio;almacenderopaen;enciso;2;8;2017-12-05;7370000;microempresarial
femenino;comercio;variedades;robledo;2;7;2018-03-16;5100000;microempresarial
femenino;industria;fabricade;calasanz;2;12;2017-08-03;7377000;microempresarial
masculino;industria;fabricade;robledo;2;7;2019-05-03;8200000;microempresarial
femenino;comercio;tienda;santodomingosavio;2;1;2018-06-14;5000000;microempresarial
femenino;comercio;variedades;santodomingosavio;1;1;2018-02-12;1500000;microempresarial
femenino;industria;fabricade;picacho;1;6;2018-07-26;3500000;microempresarial
masculino;comercio;almacenderopaen;santodomingosavio;1;1;2017-11-30;4000000;microempresarial
femenino;industria;fabricade;enciso;1;8;2018-04-10;5000000;microempresarial
femenino;comercio;cafeeinternet;santodomingosavio;2;1;2018-02-15;3000000;microempresarial
masculino;comercio;charcuteria;lamilagrosa;3;60;2017-03-24;7370000;microempresarial
masculino;comercio;cafeteria;sanjavierno.1;1;13;2017-02-06;4400000;credioportuno
femenino;comercio;variedades;manriquecentralno.2;1;3;2018-06-01;5000000;microempresarial
masculino;industria;variedades;trinidad;2;15;2018-02-23;6000000;microempresarial
masculino;industria;fabricade;guayabal;2;15;2017-03-30;6000000;microempresarial
femenino;servicio;cafeteria;buenosaires;3;9;2017-08-18;6000000;microempresarial
masculino;comercio;tienda;centroadmtivo;1;10;2017-08-31;750000;microempresarial
femenino;servicio;tienda;suburbanobarro;2;90;2017-07-26;7370000;microempresarial
femenino;comercio;comidasrapidas;cabecerasanantonio;2;80;2017-06-13;4000000;microempresarial
femenino;comercio;papeleria;manriquecentralno.2;1;3;2018-02-16;4000000;microempresarial
femenino;comercio;almacenderopaen;popular;2;1;2017-06-15;6000000;microempresarial
femenino;comercio;variedades;santaelenacentral;2;90;2018-01-30;5000000;microempresarial
femenino;comercio;variedades;barriocaicedo;2;9;2017-10-31;4000000;credioportuno
masculino;comercio;tienda;campovaldesno.1;2;4;2018-02-12;7800000;microempresarial
femenino;servicio;tienda;belen;2;16;2017-09-27;7377000;microempresarial
femenino;industria;fabricade;buenosaires;3;9;2018-11-28;7800000;microempresarial
masculino;industria;fabricade;antonionariño;2;13;2018-03-14;7800000;microempresarial
femenino;comercio;ebanistaria;boyaca;3;5;2017-08-29;7000000;microempresarial
femenino;comercio;variedades;kennedy;2;6;2018-11-20;6000000;microempresarial
femenino;servicio;variedades;belen;3;16;2016-12-07;20000000;empresarialed
femenino;comercio;variedades;cabecerasancristobal;2;60;2017-10-11;4000000;microempresarial
femenino;industria;fabricade;20dejulio;1;13;2018-02-23;7000000;microempresarial
masculino;comercio;variedades;villahermosa;3;8;2018-07-25;7800000;microempresarial
femenino;industria;fabricade;manriquecentralno.2;2;3;2017-02-28;30000000;empresarialed
masculino;comercio;mantenimientoen;aranjuez;2;4;2018-10-03;3000000;microempresarial
masculino;comercio;ferreteria;manriquecentralno.2;1;3;2018-10-18;4500000;microempresarial
masculino;comercio;fabricade;robledo;2;7;2016-11-29;4000000;microempresarial
femenino;industria;fabricade;popular;2;1;2016-11-18;2000000;microempresarial
masculino;comercio;variedades;docedeoctubreno.1;2;6;2018-02-02;7000000;microempresarial
femenino;industria;fabricade;aranjuez;3;4;2018-05-18;5500000;microempresarial
femenino;comercio;papeleria;guayabal;2;15;2018-07-27;2500000;microempresarial
femenino;comercio;comidasrapidas;robledo;1;7;2018-06-20;4000000;microempresarial
masculino;comercio;granero;villahermosa;1;8;2018-02-27;3000000;microempresarial
masculino;servicio;mantenimientoen;robledo;2;7;2018-10-11;7000000;microempresarial
femenino;agropecuaria;criaderodeanimales;belen;2;16;2019-02-13;1000000;microempresarial
femenino;industria;fabricadecalzado;enciso;3;8;2018-02-08;7500000;microempresarial
femenino;servicio;cafeeinternet;manriquecentralno.2;1;3;2016-08-03;5000000;microempresarial
femenino;comercio;variedades;cabecerasanantonio;2;80;2017-02-17;6000000;microempresarial
femenino;comercio;tienda;olayaherrera;1;7;2019-04-10;6000000;microempresarial
femenino;servicio;productosdebelleza;santacruz;2;2;2019-03-29;6000000;microempresarial
femenino;comercio;comidasrapidas;manriquecentralno.2;3;3;2018-11-23;5000000;microempresarial
femenino;industria;fabricade;belen;3;16;2016-02-29;4000000;microempresarial
masculino;industria;cerrajeria;manriqueoriental;2;3;2016-04-22;8000000;microempresarial
femenino;industria;fabricade;manriquecentralno.1;2;4;2018-11-07;7800000;microempresarial
femenino;comercio;almacenderopaen;villahermosa;3;8;2018-01-16;7000000;microempresarial
femenino;comercio;almacenderopaen;buenosaires;2;9;2017-04-17;4400000;microempresarial
femenino;industria;fabricade;lamilagrosa;3;9;2019-05-15;7000000;microempresarial
masculino;comercio;miscelanea;enciso;2;8;2019-02-07;3000000;microempresarial
masculino;comercio;tienda;enciso;2;8;2019-04-09;8200000;microempresarial
femenino;comercio;licorera;barriocaicedo;2;9;2016-09-07;6800000;microempresarial
masculino;comercio;legumbreria;playondelos;1;2;2016-04-11;6890000;microempresarial
masculino;comercio;charcuteria;villaniza;2;2;2018-03-20;7800000;microempresarial
masculino;comercio;fabricade;elsalvador;2;9;2018-01-30;7800000;microempresarial
femenino;servicio;peluqueria;popular;2;1;2019-02-18;8200000;microempresarial
masculino;comercio;comidasrapidas;andalucia;2;2;2017-03-13;7300000;microempresarial
femenino;comercio;tienda;robledo;1;7;2018-12-20;6500000;microempresarial
masculino;comercio;tienda;docedeoctubreno.1;1;6;2018-05-21;7800000;microempresarial
femenino;comercio;carniceria;20dejulio;2;13;2017-03-10;6000000;microempresarial
femenino;comercio;fabricadecalzado;aranjuez;3;4;2018-11-19;7800000;microempresarial
femenino;comercio;variedades;belalcazar;3;5;2017-11-09;7000000;microempresarial
masculino;servicio;mantenimientoen;lapradera;3;13;2018-05-21;6000000;microempresarial
femenino;industria;fabricade;belen;2;16;2016-03-28;5000000;microempresarial
femenino;comercio;peluqueria;robledo;2;7;2018-07-17;7800000;microempresarial
femenino;servicio;tienda;aranjuez;3;4;2016-11-19;6000000;microempresarial
femenino;agropecuaria;tienda;buenosaires;3;9;2019-05-08;8000000;microempresarial
femenino;industria;fabricade;robledo;2;7;2018-08-13;6000000;microempresarial
femenino;servicio;peluqueria;aranjuez;3;4;2017-07-31;7300000;microempresarial
masculino;servicio;mantenimientoen;pedregal;3;6;2018-12-10;7800000;microempresarial
femenino;comercio;variedades;castilla;3;5;2017-09-07;73000000;microempresarial
femenino;industria;fabricadealimentos;guayabal;3;15;2017-10-05;3000000;microempresarial
femenino;comercio;variedades;moravia;2;4;2016-11-08;3000000;microempresarial
femenino;servicio;restaurante;cabecerasanantonio;1;80;2017-10-06;6000000;microempresarial
femenino;comercio;variedades;robledo;2;7;2016-04-06;3000000;microempresarial
femenino;servicio;peluqueria;barriocaicedo;2;9;2018-04-23;4000000;microempresarial
femenino;comercio;fabricadecalzado;castilla;3;5;2018-05-09;7800000;microempresarial
femenino;comercio;comidasrapidas;lamilagrosa;3;9;2018-05-11;1200000;microempresarial
femenino;industria;fabricade;buenosaires;2;9;2017-03-17;7377000;microempresarial
masculino;comercio;comidasrapidas;elpoblado;3;14;2016-02-04;6443500;microempresarial
femenino;industria;fabricade;manriqueoriental;2;3;2019-05-22;6000000;microempresarial
femenino;comercio;legumbreria;lapradera;2;13;2016-11-23;3000000;microempresarial
femenino;industria;variedades;elsalvador;3;9;2016-12-07;6890000;microempresarial
femenino;servicio;peluqueria;popular;1;1;2018-08-29;4500000;microempresarial
femenino;comercio;recreativoeducativo;bel¿n;3;16;2016-02-15;6890000;microempresarial
femenino;servicio;peluqueria;castilla;3;5;2019-04-26;7500000;microempresarial
masculino;servicio;lavanderia;nuevosconquistadores;1;13;2017-12-18;2500000;microempresarial
femenino;comercio;almacenderopaen;campovaldesno.1;3;4;2017-06-06;700000;microempresarial
masculino;comercio;tallerdemecanica;elsalvador;3;9;2018-08-29;7800000;microempresarial
femenino;comercio;comidasrapidas;elsalvador;3;9;2018-01-24;1000000;microempresarial
femenino;comercio;almacenderopaen;robledo;2;7;2017-12-11;4500000;microempresarial
masculino;comercio;variedades;aranjuez;3;4;2018-08-10;7000000;microempresarial
femenino;comercio;tienda;cabecerasanantonio;1;80;2018-10-11;1000000;microempresarial
masculino;industria;panaderia;cabecerasanantonio;2;80;2016-05-06;4000000;microempresarial
masculino;industria;carpinteria;boston;3;10;2018-03-15;7800000;microempresarial
masculino;industria;cerrajeria;lamilagrosa;2;9;2018-05-18;2500000;microempresarial
femenino;industria;fabricade;lalibertad;2;8;2018-08-02;5200000;microempresarial
masculino;agropecuaria;criaderodeanimales;picachito;1;6;2016-05-16;4000000;agropecuaria
femenino;industria;fabricadeceramica;robledo;1;7;2018-10-11;7800000;microempresarial
femenino;industria;fabricade;belen;2;16;2017-06-12;7300000;microempresarial
femenino;comercio;variedades;belencito;2;13;2018-11-21;7800000;microempresarial
femenino;industria;fabricade;picachito;1;6;2018-10-12;6000000;microempresarial
femenino;servicio;peluqueria;campovaldesno.1;3;4;2018-04-13;7800000;microempresarial
masculino;comercio;tienda;cabecerasancristobal;1;60;2017-06-01;7300000;microempresarial
femenino;comercio;comidasrapidas;popular;2;1;2017-02-03;2000000;microempresarial
femenino;comercio;carniceria;castilla;3;5;2018-07-11;7800000;microempresarial
femenino;agropecuaria;ventadepollos;cabecerasancristobal;2;60;2019-05-14;10000000;agropecuaria
masculino;comercio;legumbreria;manriqueoriental;1;3;2017-12-22;4000000;microempresarial
femenino;industria;fabricade;loreto;3;9;2018-04-24;7000000;microempresarial
femenino;industria;fabricade;castilla;3;5;2017-07-04;5000000;microempresarial
femenino;comercio;comidasrapidas;santacruz;2;2;2017-06-27;7370000;microempresarial
femenino;servicio;comidasrapidas;20dejulio;2;13;2016-11-10;6000000;microempresarial
masculino;comercio;barberia;picachito;2;6;2017-03-31;3000000;microempresarial
femenino;comercio;variedades;castilla;3;5;2018-11-01;7800000;microempresarial
masculino;comercio;fabricadehelados;picachito;1;6;2017-03-03;2500000;microempresarial
masculino;comercio;variedades;manriquecentralno.1;3;4;2017-03-17;6000000;microempresarial
masculino;comercio;legumbreria;manriquecentralno.1;1;4;2017-07-26;6000000;microempresarial
femenino;industria;fabricadecalzado;santacruz;2;2;2019-01-15;8200000;microempresarial
femenino;comercio;tienda;cabecerasancristobal;2;60;2016-12-30;6800000;microempresarial
masculino;comercio;distribuidorade;alfonsolopez;3;5;2016-06-17;6890000;microempresarial
femenino;comercio;variedades;belen;2;16;2017-01-20;6000000;microempresarial
femenino;comercio;variedades;trinidad;3;15;2017-10-23;7000000;microempresarial
femenino;comercio;peluqueria;boston;3;10;2017-02-14;4000000;microempresarial
femenino;industria;variedades;altavista;2;70;2017-07-24;7300000;microempresarial
femenino;comercio;tiendadehelados;moravia;2;4;2016-06-16;4500000;microempresarial
masculino;comercio;ferreteria;lacandelaria;2;10;2019-01-25;8280000;microempresarial
femenino;industria;fabricade;manriquecentralno.1;2;4;2018-11-14;7000000;microempresarial
femenino;industria;fabricade;manriquecentralno.1;3;4;2017-09-29;5000000;microempresarial
femenino;industria;fabricade;manriquecentralno.1;2;4;2018-12-07;6000000;microempresarial
femenino;comercio;tienda;castilla;3;5;2016-06-01;6890000;microempresarial
femenino;comercio;variedades;robledo;2;7;2017-05-16;5000000;microempresarial
femenino;servicio;peluqueria;moravia;1;4;2017-02-16;4000000;microempresarial
femenino;industria;fabricade;campovaldesno.1;3;4;2017-03-07;7377000;microempresarial
masculino;industria;fabricade;belen;2;16;2017-09-06;6500000;microempresarial
masculino;comercio;almacenderopaen;santacruz;2;2;2017-01-26;6300000;microempresarial
masculino;comercio;tienda;sangerman;1;7;2017-08-28;7000000;microempresarial
femenino;servicio;comidasrapidas;manriqueoriental;2;3;2017-07-12;4400000;microempresarial
femenino;comercio;almacenderopaen;belen;3;16;2018-11-21;4500000;microempresarial
masculino;comercio;tallerdemecanica;aranjuez;3;4;2017-03-28;7000000;microempresarial
masculino;servicio;mantenimientoen;elpinal;1;8;2016-06-07;6000000;microempresarial
femenino;comercio;variedades;kennedy;2;6;2016-07-07;6800000;microempresarial
femenino;servicio;papeleria;girardot;3;5;2019-01-28;8000000;microempresarial
femenino;comercio;variedades;popular;2;1;2017-02-17;7377000;microempresarial
femenino;comercio;ferreteria;robledo;2;7;2017-11-28;7300000;microempresarial
masculino;comercio;variedades;cabecerasancristobal;2;60;2017-03-17;7000000;microempresarial
masculino;comercio;tienda;cabecerasancristobal;1;60;2018-04-16;6000000;microempresarial
femenino;comercio;comidasrapidas;robledo;2;7;2016-10-04;6890000;microempresarial
femenino;comercio;comidasrapidas;blanquizal;1;13;2018-02-23;1000000;microempresarial
masculino;servicio;fotografia;robledo;2;7;2017-08-09;6000000;microempresarial
masculino;comercio;carpinteria;castilla;3;5;2017-05-03;7300000;microempresarial
femenino;industria;fabricade;florencia;3;5;2017-07-13;7377000;microempresarial
femenino;comercio;variedades;manriquecentralno.1;2;4;2018-10-26;17187324;empresarialed
masculino;industria;fabricademuebles;santodomingosavio;2;1;2018-05-16;4000000;microempresarial
masculino;industria;fabricade;castilla;1;5;2018-04-19;2500000;microempresarial
masculino;industria;fabricademuebles;picachito;1;6;2018-05-08;7800000;microempresarial
femenino;industria;miscelanea;manriquecentralno.1;2;4;2017-03-01;6890000;microempresarial
femenino;industria;variedades;carpinelo;1;1;2018-04-04;5000000;microempresarial
femenino;servicio;peluqueria;santacruz;2;2;2018-05-02;7800000;microempresarial
masculino;comercio;variedades;manriquecentralno.2;2;3;2018-02-26;5000000;microempresarial
femenino;comercio;almacenderopaen;laesperanza;1;6;2018-04-12;1200000;microempresarial
masculino;comercio;tienda;granizal;2;1;2018-11-20;6000000;microempresarial
femenino;comercio;variedades;sanjavierno.1;2;13;2019-01-04;6000000;microempresarial
masculino;comercio;variedades;castilla;3;5;2018-02-01;7000000;microempresarial
femenino;industria;fabricade;playondelos;2;2;2018-11-21;7800000;microempresarial
femenino;servicio;peluqueria;docedeoctubreno.1;2;6;2018-04-20;6000000;microempresarial
femenino;industria;mantenimientoen;buenosaires;2;4;2018-08-28;4000000;microempresarial
femenino;servicio;recreativoeducativo;popular;2;1;2016-07-14;6500000;microempresarial
masculino;servicio;tienda;santodomingosavio;1;1;2018-10-25;3000000;microempresarial
masculino;industria;variedades;manriquecentralno.2;2;3;2018-08-01;7800000;microempresarial
masculino;servicio;cafeeinternet;belen;2;16;2018-05-15;7800000;microempresarial
masculino;comercio;legumbreria;calasanz;3;12;2018-11-20;5000000;microempresarial
masculino;industria;joyeria;robledo;2;7;2016-02-18;6890000;microempresarial
femenino;comercio;miscelanea;castilla;3;5;2017-03-24;7000000;microempresarial
femenino;comercio;variedades;cabecerasanantonio;2;80;2017-04-25;5000000;microempresarial
masculino;comercio;tienda;campovaldesno.2;3;3;2017-01-19;73770000;microempresarial
femenino;comercio;variedades;enciso;2;8;2017-04-04;6000000;microempresarial
femenino;comercio;legumbreria;robledo;1;7;2016-05-31;1500000;microempresarial
masculino;comercio;variedades;losmangos;2;8;2017-06-20;4000000;microempresarial
femenino;servicio;peluqueria;andalucia;2;2;2018-03-08;6000000;microempresarial
